"","gene_id","YTHDF2-1_count","YTHDF2-2_count","YTHDF2-3_count","Vector-1_count","Vector-2_count","Vector-3_count"
"ENSMUSG00000000881","ENSMUSG00000000881",36.2696726189808,49.6333176175871,43.8655147676927,39.1963164098425,31.2268559596722,32.6014112667714
"ENSMUSG00000000884","ENSMUSG00000000884",2.38902035214843,3.24344981851816,3.04621630331199,3.64324735860715,2.87467446560159,3.9635277396246
"ENSMUSG00000057421","ENSMUSG00000057421",52.6127436643598,42.164847640736,49.0948527550449,38.9450579713179,54.9570118423833,46.1667245164725
"ENSMUSG00000026321","ENSMUSG00000026321",22.2613260086559,26.203660375923,24.4712709699397,19.4725289856589,10.0895437126017,15.9099352928593
"ENSMUSG00000007050","ENSMUSG00000007050",5.21240804105113,11.2240434509247,8.98633809477037,9.92470832172294,8.9622203927579,12.8395969030093
"ENSMUSG00000061410","ENSMUSG00000061410",93.3346814850717,84.5430801379535,102.302097519561,85.17661065985,71.4722984780944,84.0714475475303
"ENSMUSG00000061411","ENSMUSG00000061411",20.6867444129217,46.5178987129578,22.9989330900055,31.6585632541036,27.9012521661331,32.0431679231623
"ENSMUSG00000061414","ENSMUSG00000061414",4.72374478720258,4.82249775648094,4.36624336808052,4.08294962602526,2.87467446560159,3.4052843960155
"ENSMUSG00000081788","ENSMUSG00000081788",55.6533150216396,62.6071168916597,53.2072447645161,52.2617552131233,59.1281081258052,62.6349031529409
"ENSMUSG00000081787","ENSMUSG00000081787",30.0799380702325,25.2220900361083,24.6743520568271,24.4348831465204,31.2268559596722,26.4049101527104
"ENSMUSG00000106019","ENSMUSG00000106019",2.93197952309126,2.43258736388862,1.77695951026533,2.32414055635284,4.67839177735161,1.95385170263185
"ENSMUSG00000015880","ENSMUSG00000015880",1.46598976154563,14.1687544703688,1.523108151656,2.386955165984,2.02918197571877,10.4391505254901
"ENSMUSG00000002107","ENSMUSG00000002107",117.496364592027,80.9155375777688,84.1771105148547,107.350167859649,116.508865105853,108.131735657082
"ENSMUSG00000002103","ENSMUSG00000002103",75.7971002636185,78.5256271851764,75.9015562241904,87.0610489487848,81.6745745226805,71.3434993132428
"ENSMUSG00000002102","ENSMUSG00000002102",102.5649873911,132.768057702763,100.322056922408,95.7294650778846,143.282793952142,129.010036708063
"ENSMUSG00000098146","ENSMUSG00000098146",1.84606118120561,1.024247311111,1.26925679304666,2.01006750819705,1.29642181782032,1.45143269338366
"ENSMUSG00000002109","ENSMUSG00000002109",20.0351934077903,11.2240434509247,13.8602841800696,13.128253412912,12.6260211822501,12.4488265624829
"ENSMUSG00000002108","ENSMUSG00000002108",54.7302844310368,36.0193637740701,46.3532580820641,54.7115249887385,63.7501337371647,61.4625921313618
"ENSMUSG00000084093","ENSMUSG00000084093",20.0894893248846,15.363709666665,14.1649058104008,13.7563995092236,38.8926545346097,15.6308136210548
"ENSMUSG00000084098","ENSMUSG00000084098",3.58353052822265,3.37148073240703,2.69082440125892,1.38192141188547,5.01658877330474,2.12132470571458
"ENSMUSG00000081254","ENSMUSG00000081254",6.89558147097389,7.42579300555473,6.75244613900824,8.47997230020631,8.28582640085164,9.32266383827195
"ENSMUSG00000022297","ENSMUSG00000022297",34.206427769398,38.7080129657364,31.8329603696103,32.9776700563579,25.9284363564065,28.5820591927859
"ENSMUSG00000025130","ENSMUSG00000025130",397.554704964337,438.463203098099,377.680051338965,435.807761620973,361.307124009925,430.628915260059
"ENSMUSG00000090467","ENSMUSG00000090467",7.98149981285954,8.96216397222122,10.0525138009296,7.97745542315705,6.20027825914068,6.08485244533918
"ENSMUSG00000095041","ENSMUSG00000095041",204.74990336254,216.073505673124,229.887790356612,261.685663723404,178.229816867299,142.519525623403
"ENSMUSG00000010936","ENSMUSG00000010936",48.6491417164772,48.4383624212909,47.165582429614,52.6386428709103,57.0425599840943,76.2560407370029
"ENSMUSG00000051969","ENSMUSG00000051969",2.497612186337,3.28612678981445,2.13235141231839,1.88443828893474,1.24005565182814,1.33978402466184
"ENSMUSG00000049489","ENSMUSG00000049489",12.0536935949307,9.30357974259156,9.6971218988765,8.0402700327882,9.92044521462509,9.54596117571559
"ENSMUSG00000054309","ENSMUSG00000054309",61.1372026481622,70.2462947536959,61.7874206855115,61.8723904866905,63.6374014051803,62.3557814811363
"ENSMUSG00000054302","ENSMUSG00000054302",29.971346236044,26.0329524907378,23.8620277092773,47.9903617582046,50.8986478909458,40.863412752186
"ENSMUSG00000096255","ENSMUSG00000096255",6.78698963678532,8.0659475749991,4.56932445496799,5.71612947643536,4.7347579433438,5.0800144268428
"ENSMUSG00000019373","ENSMUSG00000019373",44.576947934406,57.229818508327,49.0948527550449,51.8848675553364,67.3012021946725,56.1592803670753
"ENSMUSG00000019370","ENSMUSG00000019370",162.290496194811,221.322773142568,182.265275481501,177.702530646546,188.939388405814,204.372888095291
"ENSMUSG00000002812","ENSMUSG00000002812",197.582842306094,163.4101230935,197.597897541504,202.89118910864,196.436088482775,193.766264566718
"ENSMUSG00000002814","ENSMUSG00000002814",18.3520199778675,15.6197714944427,15.23108151656,16.2061692848387,11.8932610243517,14.5701512681975
"ENSMUSG00000113450","ENSMUSG00000113450",15.2028567863991,14.1260774990725,12.0833246698042,13.3166972418055,10.202276044586,13.3420159122575
"ENSMUSG00000037638","ENSMUSG00000037638",7.1670610564453,1.79243279444424,4.11239200947119,10.4272251987722,7.83489707291414,5.6382577704519
"ENSMUSG00000015711","ENSMUSG00000015711",32.849029842041,35.1231473768479,26.8574737408674,27.8896866762341,40.8091041783441,30.5359108954177
"ENSMUSG00000015714","ENSMUSG00000015714",118.853762519385,91.2860416027676,126.925679304666,115.201994063543,127.443901308337,119.799021538513
"ENSMUSG00000111348","ENSMUSG00000111348",1.79176526411132,1.92046370833312,2.99544603159012,1.44473602151663,2.3673789716719,2.28879770879731
"ENSMUSG00000079003","ENSMUSG00000079003",16.0172955428134,19.1619601120349,25.8420683064301,27.2615405799225,16.0643573077736,26.4607344870713
"ENSMUSG00000054874","ENSMUSG00000054874",72.8651207405272,68.4965389305479,84.430961873464,79.5232957930458,65.8920480448678,77.9307707678302
"ENSMUSG00000097536","ENSMUSG00000097536",5.80966312908824,6.10280689536969,6.80321641073011,7.66338237500126,3.10013912957034,6.53144712022646
"ENSMUSG00000082280","ENSMUSG00000082280",5.5924794607111,3.07274193333299,1.92927032543093,1.75880906967242,2.98740679758597,2.17714904007549
"ENSMUSG00000050379","ENSMUSG00000050379",27.5823258838955,30.6420653907373,22.8973925465618,19.7866020338147,16.177089639758,30.3126135579741
"ENSMUSG00000090626","ENSMUSG00000090626",13.9540506932306,19.7167607388867,15.8403247772223,10.2387813698787,9.97681138061728,11.6114615470693
"ENSMUSG00000090625","ENSMUSG00000090625",2.33472443505415,2.26187947870345,3.14775684675572,1.25629219262316,2.98740679758597,3.90770340526369
"ENSMUSG00000000416","ENSMUSG00000000416",7.00417330516245,12.589706532406,9.3925002685453,3.95732040676294,5.35478576925786,7.87123114488829
"ENSMUSG00000041258","ENSMUSG00000041258",57.2821925344681,54.1143996036977,57.8781097629278,68.0910368401751,55.1824765063521,60.1786324410608
"ENSMUSG00000090622","ENSMUSG00000090622",6.73269371969104,4.35305107222174,3.65545956397439,4.33420806454989,6.82030608505475,3.68440606782005
"ENSMUSG00000050373","ENSMUSG00000050373",27.2022544642356,18.735190399072,24.2681898830522,22.1107425901676,22.7155648948518,23.1670987597776
"ENSMUSG00000093445","ENSMUSG00000093445",45.1742030224431,40.6711536453658,48.3332986792169,56.910036325829,26.6611965143049,21.9389634038376
"ENSMUSG00000110439","ENSMUSG00000110439",584.115476100292,402.998639950881,668.238316403207,807.733065247059,353.641325434988,898.325188535762
"ENSMUSG00000091971","ENSMUSG00000091971",13.5739792735706,9.5596415703693,27.2636359146423,30.5279002807427,27.9012521661331,23.6136934346649
"ENSMUSG00000112495","ENSMUSG00000112495",4.72374478720258,5.59068323981419,3.80777037913999,3.76887657786947,4.34019478139848,3.34946006165459
"ENSMUSG00000022142","ENSMUSG00000022142",33.9892441010209,49.6333176175871,35.1837983032535,35.0505521741861,32.97420710543,48.1764005534652
"ENSMUSG00000022141","ENSMUSG00000022141",147.902078164826,131.445071592578,140.430571582683,143.405753787933,136.631586365064,134.871591815958
"ENSMUSG00000022146","ENSMUSG00000022146",165.71113897175,77.9708265583246,178.203653743751,114.008516480551,87.6493881178524,79.2147304581311
"ENSMUSG00000022148","ENSMUSG00000022148",25.0847136975585,23.3869802703678,29.7006089572919,24.7489561946762,15.1061324859064,16.3007056333857
"ENSMUSG00000038119","ENSMUSG00000038119",110.546487203959,84.9271728796202,142.25830136467,87.5007512162029,85.2820091461805,68.9430529357237
"ENSMUSG00000038116","ENSMUSG00000038116",48.5948457993829,47.5421460240688,43.4085823221959,50.8798338012379,46.9530162714926,40.1935207398551
"ENSMUSG00000038112","ENSMUSG00000038112",12.5423568487793,12.7177374462949,6.90475695417384,19.6609728145524,9.58224821867197,7.20133913255737
"ENSMUSG00000048376","ENSMUSG00000048376",9.39319365731088,31.9223745296261,11.42331113742,8.60560151946862,11.104134700461,18.9802736827094
"ENSMUSG00000115148","ENSMUSG00000115148",2.87768360599698,2.13384856481458,2.38620277092773,2.51258438524631,2.25464663968752,1.45143269338366
"ENSMUSG00000115149","ENSMUSG00000115149",8.57875490089665,7.21240814907327,8.78325700788291,6.4070901823781,1.91644964373439,4.18682507706824
"ENSMUSG00000063838","ENSMUSG00000063838",8.0900916470481,10.1144421972211,10.6109867898701,12.5001073166004,5.1856872712813,6.86639312639191
"ENSMUSG00000051427","ENSMUSG00000051427",30.0256421531383,23.8137499833307,34.7268658577567,26.9474675317667,25.6466055264456,27.8005185117331
"ENSMUSG00000090083","ENSMUSG00000090083",8.47016306670808,7.89523968981393,10.0017435292077,6.97242166905852,10.5404730405392,7.9270554792492
"ENSMUSG00000090086","ENSMUSG00000090086",71.0190595593216,41.6100470138843,41.3777714533212,54.9627834272631,55.8025043322662,38.8537367151933
"ENSMUSG00000090084","ENSMUSG00000090084",53.6986620062455,54.4131384027717,52.3949204169662,74.2468685840286,36.0743462350003,56.1592803670753
"ENSMUSG00000022370","ENSMUSG00000022370",21.1754076667702,23.856426954627,20.4096492321903,24.686141585045,26.3229995183518,23.8369907721085
"ENSMUSG00000028701","ENSMUSG00000028701",17.4289893872647,18.2657437148128,17.5665140157658,28.0153158954964,27.7321536681565,16.8031246426339
"ENSMUSG00000020788","ENSMUSG00000020788",47.8347029600629,31.324896931478,41.5300822684868,43.4048952551301,24.575648372594,36.5091146720351
"ENSMUSG00000020787","ENSMUSG00000020787",3.7464182795055,2.21920250740716,3.30006766192132,4.52265189344336,2.19828047369533,4.35429808015097
"ENSMUSG00000020785","ENSMUSG00000020785",2.98627544018554,4.09698924444399,6.39705423695518,5.02516877049263,3.60743462350003,6.30814978278282
"ENSMUSG00000020783","ENSMUSG00000020783",44.9027234369717,49.4199327611056,46.759420255839,44.6611874477532,49.4331275751489,45.5526568385025
"ENSMUSG00000020782","ENSMUSG00000020782",13.8454588590421,14.4248162981465,13.1495003759634,14.7614332633221,12.5696550162579,16.6914759739121
"ENSMUSG00000020781","ENSMUSG00000020781",8.19868348123667,8.40736334536943,9.13864890993597,6.8467924497962,7.49670007696101,6.47562278586555
"ENSMUSG00000020780","ENSMUSG00000020780",67.1097535285333,79.7205823814726,64.3767045433267,65.6412670645599,81.5618421906961,77.5400004273038
"ENSMUSG00000025491","ENSMUSG00000025491",9.12171407183947,2.17652553611087,10.1540543443733,4.89953955123031,4.50929327937504,2.8470410524064
"ENSMUSG00000025492","ENSMUSG00000025492",81.6067633927067,80.7875066638799,89.8633809477037,118.719612202888,54.6751810124224,58.8946727507599
"ENSMUSG00000033540","ENSMUSG00000033540",19.0578669000932,13.4432459583318,17.109581570269,18.9700121086097,14.3733723280079,13.9002592558666
"ENSMUSG00000025494","ENSMUSG00000025494",9.93615282825371,7.42579300555473,8.12324347549864,8.54278690983747,6.594841421086,7.53628513872283
"ENSMUSG00000025495","ENSMUSG00000025495",29.4826829821954,31.7943436157372,29.0405954249076,36.9349904631208,39.9072455224691,36.8998850125614
"ENSMUSG00000025498","ENSMUSG00000025498",20.1980811590731,16.68669577685,16.7034193964941,67.8397784016505,18.9953979393674,13.9002592558666
"ENSMUSG00000048371","ENSMUSG00000048371",29.211203396724,22.4907638731456,29.3452170552388,34.4852206875057,56.9861938181021,40.3051694085769
"ENSMUSG00000102070","ENSMUSG00000102070",1248.7517972514,956.43360372119,1198.27995317949,1489.14595052586,2255.88669533935,1383.21535679462
"ENSMUSG00000035969","ENSMUSG00000035969",27.473734049707,21.9786402175901,20.6127303190778,22.6132594672168,27.1121258422424,17.5288409893257
"ENSMUSG00000035960","ENSMUSG00000035960",17.863356724019,31.1541890462928,21.0188924928527,20.3519335204951,23.1101280567971,32.6014112667714
"ENSMUSG00000035967","ENSMUSG00000035967",74.2768145849786,69.4781092703626,61.5843395986241,71.0433234928395,56.3097998261958,49.572008912488
"ENSMUSG00000028179","ENSMUSG00000028179",6.2440304658425,5.67603718240678,5.07702717218665,7.47493854610778,9.30041738871103,8.98771783210649
"ENSMUSG00000028173","ENSMUSG00000028173",95.7237018372202,77.3306719888803,89.76184040426,90.5786670881296,82.6891655105399,81.3918794982066
"ENSMUSG00000114432","ENSMUSG00000114432",4.18078561625976,1.62172490925908,2.23389195576213,3.01510126229558,3.21287146155472,2.51209504624094
"ENSMUSG00000039244","ENSMUSG00000039244",14.8770812838334,21.1677777629606,17.871135646097,16.5830569426257,19.1081302713517,20.431706376093
"ENSMUSG00000039246","ENSMUSG00000039246",18.8406832317161,15.8331563509242,14.7741490710632,19.6609728145524,20.7991152511174,22.5530310818076
"ENSMUSG00000039242","ENSMUSG00000039242",15.5286322889648,27.0998767731451,20.7650411342434,17.8393491352488,28.6340123240315,13.1745429091747
"ENSMUSG00000023992","ENSMUSG00000023992",4.995224372674,3.28612678981445,13.707973364904,6.78397784016505,2.19828047369533,1.28395969030093
"ENSMUSG00000023991","ENSMUSG00000023991",34.4779073548694,40.6284766740695,53.7149474817348,49.0582101219343,29.8740679758597,38.407142040306
"ENSMUSG00000018765","ENSMUSG00000018765",73.6252635798472,74.3859609694362,79.2016238861117,73.1162056106677,90.9749919113915,70.9527289727165
"ENSMUSG00000018761","ENSMUSG00000018761",28.7225401428755,20.6556541074051,26.1974602084831,31.5329340348412,35.2288537451175,34.7227359724859
"ENSMUSG00000021555","ENSMUSG00000021555",30.6771931582697,35.3365322333294,32.696054988882,29.1459788688572,36.1307124009925,32.7688842698541
"ENSMUSG00000021557","ENSMUSG00000021557",49.3549886387029,55.9495093694382,49.044082483323,50.0632438760328,66.6248082027663,58.4480780758726
"ENSMUSG00000021556","ENSMUSG00000021556",27.0393667129527,14.3821393268502,22.440460101065,26.3193214354551,20.7427490851252,23.4462204315821
"ENSMUSG00000021550","ENSMUSG00000021550",36.4868562873579,38.4092741666624,31.3760279241135,34.0455184200876,40.5272733483832,39.3561557244415
"ENSMUSG00000021553","ENSMUSG00000021553",5.70107129489967,16.1745721212945,3.50314874880879,3.20354509118905,2.31101280567971,4.29847374579006
"ENSMUSG00000021552","ENSMUSG00000021552",18.6234995633389,21.082423820368,18.8357708088125,16.2689838944699,17.7553422875392,21.3248957258676
"ENSMUSG00000021559","ENSMUSG00000021559",302.645441883531,204.977493136088,273.499453765695,222.175274265405,214.811458596229,211.909173234014
"ENSMUSG00000060586","ENSMUSG00000060586",194.48797503172,224.438192047197,209.427370852699,206.660065686509,122.652777199001,158.261987913179
"ENSMUSG00000110393","ENSMUSG00000110393",2.22613260086559,2.30455644999974,1.62464869509973,1.6331798504101,1.4091541498047,1.17231102157911
"ENSMUSG00000053110","ENSMUSG00000053110",125.803639907453,149.966877135168,143.324477070829,121.985971903709,128.233027632228,123.483427606333
"ENSMUSG00000053113","ENSMUSG00000053113",26.5507034591042,15.1076478388872,37.26537944385,17.4624614774619,12.6260211822501,13.9560835902275
"ENSMUSG00000053119","ENSMUSG00000053119",105.442670997097,98.1570339814705,45.9470959082892,40.3269793832033,49.4894937411411,36.5091146720351
"ENSMUSG00000018189","ENSMUSG00000018189",24.2702749411443,28.8496325962931,24.6743520568271,22.9901471250038,26.379365684344,26.2932614839886
"ENSMUSG00000039934","ENSMUSG00000039934",6.89558147097389,9.38893368518414,9.5448110837109,6.97242166905852,3.04377296357815,4.41012241451188
"ENSMUSG00000036225","ENSMUSG00000036225",11.6193262581765,18.9912522268497,10.661757061592,12.9398095840185,11.8932610243517,16.077408295942
"ENSMUSG00000076609","ENSMUSG00000076609",393.373919348077,633.027515237892,254.562142413439,22.676074076848,17.078948295633,130.014874726559
"ENSMUSG00000054469","ENSMUSG00000054469",48.2690702968172,62.1376702074005,46.5563391689516,52.6386428709103,61.439120931485,62.1324841436927
"ENSMUSG00000027259","ENSMUSG00000027259",8.74164265217949,12.290967733332,13.7587436366258,12.751365755125,18.4881024454377,16.9705976457166
"ENSMUSG00000027253","ENSMUSG00000027253",14.7141935325506,29.9165568787004,19.0388518956999,16.331798504101,11.9496271903439,13.9560835902275
"ENSMUSG00000027254","ENSMUSG00000027254",11.7822140094593,14.8515860111095,16.2464869509973,19.5981582049212,12.4569226842736,16.0215839615811
"ENSMUSG00000027255","ENSMUSG00000027255",62.3317128242364,63.7167181453633,66.3567451404795,65.3271940164041,76.6016195833835,61.1834704595572
"ENSMUSG00000020205","ENSMUSG00000020205",23.6187239360129,108.911630748136,25.3343655892114,19.6609728145524,19.5590595992892,35.1693306473732
"ENSMUSG00000112909","ENSMUSG00000112909",1.52028567863991,2.21920250740716,2.84313521642452,2.19851133709052,2.48011130365627,4.68924408631643
"ENSMUSG00000033475","ENSMUSG00000033475",6.62410188550247,3.28612678981445,5.63550016112718,12.3116634877069,8.34219256684383,5.02419009248189
"ENSMUSG00000033478","ENSMUSG00000033478",70.2589167200017,66.6614291648074,69.5045019872352,63.1286826793136,70.0067781622975,62.8023761560236
"ENSMUSG00000032637","ENSMUSG00000032637",177.927720317964,176.255891453684,200.644113844816,181.785480272571,172.705932600064,179.866005310852
"ENSMUSG00000037577","ENSMUSG00000037577",1.41169384445135,2.0058176509257,2.38620277092773,1.57036524077895,2.42374513766409,2.28879770879731
"ENSMUSG00000037570","ENSMUSG00000037570",14.7141935325506,16.4306339490722,16.7541896682159,20.0378604723394,14.2606399960236,18.3103816703784
"ENSMUSG00000037572","ENSMUSG00000037572",5.21240804105113,17.1988194324055,5.17856771563038,7.28649471721431,4.7347579433438,12.6162995655656
"ENSMUSG00000037573","ENSMUSG00000037573",130.907456114315,123.293770074986,119.767070991883,108.732089271534,156.35974446233,89.2631106430949
"ENSMUSG00000004768","ENSMUSG00000004768",12.9224282684393,10.4558579675914,12.540257115301,12.5629219262316,11.2732331984376,12.7837725686484
"ENSMUSG00000071659","ENSMUSG00000071659",246.286279939666,280.601086273117,262.736156160659,245.416679828934,265.766472653167,264.216574530186
"ENSMUSG00000071653","ENSMUSG00000071653",9.23030590602804,5.67603718240678,7.20937858450504,5.77894408606652,5.69298276521099,7.9270554792492
"ENSMUSG00000071652","ENSMUSG00000071652",16.1258873770019,15.8758333222205,19.8004059715279,23.0529617346349,20.3481859231799,18.0870843329348
"ENSMUSG00000026123","ENSMUSG00000026123",51.0924579857199,41.0125694157362,50.4656500915353,77.4504136752176,68.3721593485241,44.2128728138406
"ENSMUSG00000071650","ENSMUSG00000071650",143.178333377623,160.76415087313,156.930909892289,177.451272208021,155.063322644509,176.460720914836
"ENSMUSG00000071657","ENSMUSG00000071657",119.505313524516,72.5508512036956,103.419043497442,120.855308930348,135.898826207165,135.541483828289
"ENSMUSG00000026127","ENSMUSG00000026127",40.2332745668634,41.3113082148102,43.1039606918647,33.5430015430383,37.765331214766,48.2322248878261
"ENSMUSG00000026126","ENSMUSG00000026126",18.9492750659046,18.9912522268497,22.0342979272901,17.5880906967242,12.0059933563361,9.09936650082831
"ENSMUSG00000060260","ENSMUSG00000060260",14.3341221128906,11.3947513361098,20.8665816776871,16.2689838944699,14.8243016559455,13.1187185748138
"ENSMUSG00000024423","ENSMUSG00000024423",47.6718152087801,38.3665971953661,51.8872176997476,42.1486030625069,53.6042238585708,42.4823184486524
"ENSMUSG00000034175","ENSMUSG00000034175",9.44748957440517,9.13287185740639,8.78325700788291,10.8669274661903,13.5278798381251,12.393002228122
"ENSMUSG00000034177","ENSMUSG00000034177",9.28460182312232,20.1008534805533,12.3879463001354,5.33924181864842,4.11473011742973,8.37365015413648
"ENSMUSG00000034171","ENSMUSG00000034171",5.21240804105113,3.37148073240703,4.11239200947119,10.8041128565591,4.67839177735161,5.19166309556462
"ENSMUSG00000034173","ENSMUSG00000034173",30.4057135727982,26.5450761462933,27.2128656429204,31.847007082997,41.9927936641801,35.1693306473732
"ENSMUSG00000073725","ENSMUSG00000073725",74.7111819217328,57.2724954796232,65.3921099777641,63.9452726045187,70.4577074902351,60.3461054441436
"ENSMUSG00000074513","ENSMUSG00000074513",43.816805095086,41.6100470138843,45.2363121041831,40.5154232120968,56.4788983241724,39.5236287275242
"ENSMUSG00000074516","ENSMUSG00000074516",10.4248160821023,10.1144421972211,10.9663786919232,9.17093300614905,9.58224821867197,6.53144712022646
"ENSMUSG00000074519","ENSMUSG00000074519",12.3794690974964,12.2056137907394,12.8956490173541,13.2538826321743,13.1333166761798,11.2765155409038
"ENSMUSG00000049482","ENSMUSG00000049482",7.60142839319956,9.21822579999897,8.83402727960477,7.22368010758315,9.69498055065634,10.6624478629338
"ENSMUSG00000060802","ENSMUSG00000060802",1962.9602907096,2001.89136956644,1643.07830373477,1622.06166450539,1568.95223039255,1565.92840315788
"ENSMUSG00000060803","ENSMUSG00000060803",34.5322032719637,31.1115120749965,38.1284740631217,38.9450579713179,45.1492989597426,37.7372500279751
"ENSMUSG00000003234","ENSMUSG00000003234",52.2326722446998,53.6022759481422,47.6225148751108,45.352148153696,59.0717419598131,52.6981716366989
"ENSMUSG00000049488","ENSMUSG00000049488",9.88185691115943,7.42579300555473,7.76785157344557,9.48500605430483,6.82030608505475,5.97320377661736
"ENSMUSG00000003233","ENSMUSG00000003233",44.1425805976517,47.3714381388836,46.1501769951767,45.2265189344336,45.4311297897036,44.8827648261715
"ENSMUSG00000005968","ENSMUSG00000005968",10.2076324137251,18.6498364564794,12.5910273870229,13.4423264610678,12.4569226842736,10.6624478629338
"ENSMUSG00000049739","ENSMUSG00000049739",48.6491417164772,40.8845385018473,68.0321641073011,44.8496312766467,40.3018086844144,68.10568792031
"ENSMUSG00000042870","ENSMUSG00000042870",1.95465301539417,1.024247311111,1.82772978198719,1.50755063114779,1.86008347774221,1.39560835902275
"ENSMUSG00000042873","ENSMUSG00000042873",3.52923461112837,1.57904793796279,2.48774331437146,1.75880906967242,1.69098497976564,1.45143269338366
"ENSMUSG00000034793","ENSMUSG00000034793",23.6730198531072,27.8680622564784,21.6281357535151,11.8719612202888,17.5862437895627,17.361367986243
"ENSMUSG00000034795","ENSMUSG00000034795",10.9134793359508,8.62074820185089,8.12324347549864,8.60560151946862,10.9350362024845,7.81540681052738
"ENSMUSG00000034796","ENSMUSG00000034796",1.57458159573419,1.4936939953702,2.03081086887466,1.25629219262316,2.70557596762503,1.50725702774457
"ENSMUSG00000034799","ENSMUSG00000034799",3.90930603078835,2.0058176509257,2.53851358609333,2.32414055635284,3.21287146155472,2.45627071188003
"ENSMUSG00000029344","ENSMUSG00000029344",13.6825711077592,13.0164762453689,21.0188924928527,14.3845456055351,11.6677963603829,14.849272940002
"ENSMUSG00000029345","ENSMUSG00000029345",38.9844684736949,36.5741644009219,40.1085146602745,38.5681703135309,37.2016695548441,41.477480430156
"ENSMUSG00000029346","ENSMUSG00000029346",6.40691821712534,6.18816083796227,4.67086499841172,6.8467924497962,6.03117976116412,6.64309578894828
"ENSMUSG00000029348","ENSMUSG00000029348",2.00894893248846,1.36566308148133,2.79236494470266,2.26132594672168,1.29642181782032,2.12132470571458
"ENSMUSG00000035226","ENSMUSG00000035226",10.0990405795366,8.79145608703606,8.9355678230485,17.0855738196749,16.6843851336877,24.5627071188003
"ENSMUSG00000035227","ENSMUSG00000035227",41.9707439138804,52.7060595509201,46.1501769951767,80.8424025953001,53.2660268626177,72.2925129973783
"ENSMUSG00000075391","ENSMUSG00000075391",9.93615282825371,11.3093973935173,8.73248673616104,10.1759667602476,11.6114301943907,10.7182721972947
"ENSMUSG00000075394","ENSMUSG00000075394",6.46121413421963,4.56643592870319,6.04166233490211,3.07791587192673,5.74934893120318,4.80089275503825
"ENSMUSG00000028431","ENSMUSG00000028431",32.6318461736638,35.8059789175886,32.1375819999415,30.7791587192673,31.3959544576487,33.7737222883505
"ENSMUSG00000028430","ENSMUSG00000028430",57.1193047831853,58.6381585611046,60.9750963379617,64.070901823781,68.3157931825319,78.042419436552
"ENSMUSG00000028433","ENSMUSG00000028433",104.84541590906,147.619643713872,104.231367844992,97.7395325860816,114.423316964142,120.580562219565
"ENSMUSG00000028434","ENSMUSG00000028434",35.2380501941894,61.0707459249932,46.404028353786,37.6259511690635,29.986800307844,34.3319656319596
"ENSMUSG00000028437","ENSMUSG00000028437",31.6002237488725,50.7002418999944,34.9299469446442,36.7465466342273,55.746138166274,44.9385891605325
"ENSMUSG00000028436","ENSMUSG00000028436",45.6628662762916,50.9989806990684,45.3378526476268,51.1310922397625,44.7547357977973,46.5016705226379
"ENSMUSG00000028439","ENSMUSG00000028439",29.5369788992897,23.3869802703678,31.8329603696103,30.1510126229558,28.2394491620862,26.2374371496276
"ENSMUSG00000028438","ENSMUSG00000028438",2.71479585471413,5.88942203888823,2.84313521642452,3.07791587192673,2.14191430770315,5.91737944225645
"ENSMUSG00000089889","ENSMUSG00000089889",1.68317342992276,1.23763216759245,1.0661757061592,1.31910680225431,1.35278798381251,1.1164866872182
"ENSMUSG00000078515","ENSMUSG00000078515",150.725465853728,149.710815307391,144.238341961823,149.624400141418,165.772894183025,123.595076275054
"ENSMUSG00000114375","ENSMUSG00000114375",29.3197952309126,22.7468257009234,24.5728115133834,22.8645179057415,26.5484641823206,20.4875307104539
"ENSMUSG00000032796","ENSMUSG00000032796",22.4242137599387,77.5013798740654,21.4250546666277,9.35937683504252,7.77853090692195,37.8488986966969
"ENSMUSG00000044847","ENSMUSG00000044847",8.90453040346234,11.565459221295,10.3571354312608,9.35937683504252,8.84948806077352,8.87606916338467
"ENSMUSG00000006315","ENSMUSG00000006315",19.7637138223189,19.3753449685164,19.8511762432498,21.5454111034871,29.4795048139143,19.5943413606794
"ENSMUSG00000087370","ENSMUSG00000087370",49.8436518925514,43.0183870666619,42.4947174312023,26.6333944836109,50.5604508949927,37.179006684366
"ENSMUSG00000069763","ENSMUSG00000069763",25.35619328303,11.3520743648136,25.1312845023239,33.1661138852513,14.7679354899533,13.5094889153402
"ENSMUSG00000032249","ENSMUSG00000032249",146.327496569092,166.312157141648,153.021598969706,149.875658579943,160.418108413767,155.749892866939
"ENSMUSG00000024197","ENSMUSG00000024197",60.920018979785,53.6022759481422,62.2443531310083,67.0231884764454,60.8190931055709,52.1399282930898
"ENSMUSG00000024194","ENSMUSG00000024194",13.0310201026278,13.4859229296281,15.0787707013944,14.7614332633221,16.0079911417814,14.6259756025584
"ENSMUSG00000032246","ENSMUSG00000032246",1.68317342992276,1.28030913888875,2.48774331437146,2.8266574334021,1.74735114575783,1.33978402466184
"ENSMUSG00000079641","ENSMUSG00000079641",7.76431614448241,9.98641128333222,9.03710836649224,8.91967456762441,5.35478576925786,6.30814978278282
"ENSMUSG00000024191","ENSMUSG00000024191",9.99044874534799,9.85838036944335,11.5248516808637,8.7940453483621,12.0059933563361,9.71343417879832
